,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,LoanSource,asjp_forms,asjp_segs
9735,Khme-91_two-1,,Khme,91_two,ʔa.33 ʔmo.51,ʔa.33 ʔmo.51,ʔ a ³³ + ʔ m o ⁵¹,,Peiros2004a,,False,^ ʔ a .33 + ʔ m o .51 $,default,,7 a   7 m o , 7 a m o
9736,Shuangdiang-91_two-1,,Shuangdiang,91_two,(ta.31) ʔa.51,ʔa.51,ʔ a ⁵¹,,Peiros2004a,,False,^ ʔ a .51 $,default,,7 a , 7 a
9737,Yongde-91_two-1,,Yongde,91_two,ʔa.33,ʔa.33,ʔ a ³³,,Peiros2004a,,False,^ ʔ a .33 $,default,,7 a , 7 a
9738,Pangpin-91_two-1,,Pangpin,91_two,ʔa.51,ʔa.51,ʔ a ⁵¹,,Peiros2004a,,False,^ ʔ a .51 $,default,,7 a , 7 a
9739,Gantang-91_two-1,,Gantang,91_two,ʔa.51,ʔa.51,ʔ a ⁵¹,,Peiros2004a,,False,^ ʔ a .51 $,default,,7 a , 7 a
9740,Mangan-91_two-1,,Mangan,91_two,ta.33 a.51,ta.33 a.51,t a ³³ + a ⁵¹,,Peiros2004a,,False,^ t a .33 + a .51 $,default,,t a   a , a t
9741,Plang-91_two-1,,Plang,91_two,lai.33,lai.33,l ai ³³,,Peiros2004a,,False,^ l ai .33 $,default,,l ai , ai l
9742,Wa-91_two-1,,Wa,91_two,ra,ra,r a,,Peiros2004a,,False,^r a $,default,,r a,a r
9743,Guanshuang-91_two-1,,Guanshuang,91_two,ra.1,ra.1,r a ¹,,Peiros2004a,,False,^r a .1$,default,,r a , a r
9744,Mane-91_two-1,,Mane,91_two,lal.35,lal.35,l a l ³⁵,,Peiros2004a,,False,^ l a l .35 $,default,,l a l , a l
9745,Deang-91_two-1,,Deang,91_two,ɛ,ɛ,ɛ,,Peiros2004a,,False,^ ɛ $,default,,E,E
9746,Rumai-91_two-1,,Rumai,91_two,ɛ.51,ɛ.51,ɛ ⁵¹,,Peiros2004a,,False,^ ɛ .51 $,default,,E , E
9747,Khasi-91_two-1,,Khasi,91_two,ar,ar,a r,,Peiros2004a,,False,^ a r$,default,,a r,a r
9748,Kharia-91_two-1,,Kharia,91_two,ubar,ubar,u b a r,,Peiros2004a,,False,^ u b a r$,default,,u b a r,a b r u
9749,Juang-91_two-1,,Juang,91_two,ombaṭo,ombaṭo,o m b a ṭ/ʈ o,,Peiros2004a,,False,^ o m b a ṭ o $,default,,o m b a t t o,a b m o t
9750,Bonda-91_two-1,,Bonda,91_two,mbaʔr,mbaʔr,m b a ʔ r,,Peiros2004a,,False,^ m b a ʔ r$,default,,m b a 7 r,7 a b m r
9751,Sora-91_two-1,,Sora,91_two,b'agu,b'agu,b a g u,,Peiros2004a,,False,^ b ' a g u $,default,,b a g u,a b g u
9752,Parengi-91_two-1,,Parengi,91_two,bagu,bagu,b a g u,,Peiros2004a,,False,^ b a g u $,default,,b a g u,a b g u
9753,Santali-91_two-1,,Santali,91_two,bar,bar,b a r,,Peiros2004a,,False,^ b a r$,default,,b a r,a b r
9754,Mundari-91_two-1,,Mundari,91_two,bar,bar,b a r,,Peiros2004a,,False,^ b a r$,default,,b a r,a b r
9755,Korku-91_two-1,,Korku,91_two,bar,bar,b a r,,Peiros2004a,,False,^ b a r$,default,,b a r,a b r
9756,Car-91_two-1,,Car,91_two,nət,nət,n ə t,,Peiros2004a,,False,^ n ə t $,default,,n 3 t,3 n t
9757,Nancawri-91_two-1,,Nancawri,91_two,ʔã,ʔã,ʔ ã,,Peiros2004a,,False,^ ʔ ã $,default,,7 a*,7 a*
9758,Stieng-92_walkgo-1,,Stieng,92_walkgo,han,han,h a n,,Peiros2004a,,False,^ h a n $,default,,h a n,a h n
9759,Chrau-92_walkgo-1,,Chrau,92_walkgo,saʔ,saʔ,s a ʔ,,Peiros2004a,,False,^ s a ʔ $,default,,s a 7,7 a s
9760,MRolom-92_walkgo-1,,MRolom,92_walkgo,sak,sak,s a k,,Peiros2004a,,False,^ s a k $,default,,s a k,a k s
9761,MBunong-92_walkgo-1,,MBunong,92_walkgo,han,han,h a n,,Peiros2004a,,False,^ h a n $,default,,h a n,a h n
9762,MDip-92_walkgo-1,,MDip,92_walkgo,broʔ,broʔ,b r o ʔ,,Peiros2004a,,False,^ b r o ʔ $,default,,b r o 7,7 b o r
9763,Ma1-92_walkgo-1,,Ma1,92_walkgo,sɔaʔ,sɔaʔ,s ɔa ʔ,,Peiros2004a,,False,^ s ɔa ʔ $,default,,s oa 7,7 oa s
9764,Ma2-92_walkgo-1,,Ma2,92_walkgo,swaʔ,swaʔ,sw/sʷ a ʔ,,Peiros2004a,,False,^sw a ʔ $,default,,sw sw~ a 7,7 a sw sw~
9765,Sre-92_walkgo-1,,Sre,92_walkgo,lot,lot,l o t,,Peiros2004a,,False,^ l o t $,default,,l o t,l o t
9766,KahoChil-92_walkgo-1,,KahoChil,92_walkgo,lət,lət,l ə t,,Peiros2004a,,False,^ l ə t $,default,,l 3 t,3 l t
9767,KorCua-92_walkgo-1,,KorCua,92_walkgo,hɔj,hɔj,h ɔ j,,Peiros2004a,,False,^ h ɔ j $,default,,h o y,h o y
9768,Kadong-92_walkgo-1,,Kadong,92_walkgo,lam,lam,l a m,,Peiros2004a,,False,^ l a m $,default,,l a m,a l m
9769,Hadang-92_walkgo-1,,Hadang,92_walkgo,lam,lam,l a m,,Peiros2004a,,False,^ l a m $,default,,l a m,a l m
9770,Hre-92_walkgo-1,,Hre,92_walkgo,kadeaŋ,kadeaŋ,k a d ea ŋ,,Peiros2004a,,False,^ k a d ea ŋ $,default,,k a d ea N,N a d ea k
9771,Rengao-92_walkgo-1,,Rengao,92_walkgo,brok.L,brok.L,b r o k L/⁵⁵,,Peiros2004a,,False,^ b r o k .L$,default,,b r o k , b k o r
9772,Didra-92_walkgo-1,,Didra,92_walkgo,brok.L,brok.L,b r o k L/⁵⁵,,Peiros2004a,,False,^ b r o k .L$,default,,b r o k , b k o r
9773,Sedang-92_walkgo-1,,Sedang,92_walkgo,lam.T,lam.T,l a m T/¹⁵,,Peiros2004a,,False,^ l a m .T$,default,,l a m , a l m
9774,Panong-92_walkgo-1,,Panong,92_walkgo,lah,lah,l a h,,Peiros2004a,,False,^ l a h $,default,,l a h,a h l
9775,Halang-92_walkgo-1,,Halang,92_walkgo,hənak,hənak,h ə n a k,,Peiros2004a,,False,^ h ə n a k $,default,,h 3 n a k,3 a h k n
9776,Jeh-92_walkgo-1,,Jeh,92_walkgo,ciu.L,ciu.L,c/ts iu L/⁵⁵,,Peiros2004a,,False,^c iu .L$,default,,T ts iu , T iu ts
9777,Veh-92_walkgo-1,,Veh,92_walkgo,ciw,ciw,c/ts i w,,Peiros2004a,,False,^c i w $,default,,T ts i w,T i ts w
9778,Je-92_walkgo-1,,Je,92_walkgo,ciw.31,ciw.31,c/ts i w ³¹,,Peiros2004a,,False,^c i w .31 $,default,,T ts i w , T i ts w
9779,Arak-92_walkgo-1,,Arak,92_walkgo,tɦɨaŋ,tɦɨaŋ,t ɦ ɨa ŋ,,Peiros2004a,,False,^ t ɦ ɨa ŋ $,default,,t h 3a N,3a N h t
9780,Bahnar-92_walkgo-1,,Bahnar,92_walkgo,jak,jak,j a k,,Peiros2004a,,False,^ j a k $,default,,y a k,a k y
9781,Tempuan-92_walkgo-1,,Tempuan,92_walkgo,cak,cak,c/ts a k,,Peiros2004a,,False,^c a k $,default,,T ts a k,T a k ts
9782,Oy-92_walkgo-1,,Oy,92_walkgo,dɔk,dɔk,d ɔ k,,Peiros2004a,,False,^ d ɔ k $,default,,d o k,d k o
9783,Nhaheun-92_walkgo-1,,Nhaheun,92_walkgo,drək,drək,d r ə k,,Peiros2004a,,False,^ d r ə k $,default,,d r 3 k,3 d k r
9784,Jru-92_walkgo-1,,Jru,92_walkgo,dək,dək,d ə k,,Peiros2004a,,False,^ d ə k $,default,,d 3 k,3 d k
9785,Tariang-92_walkgo-1,,Tariang,92_walkgo,ciw,ciw,c/ts i w,,Peiros2004a,,False,^c i w $,default,,T ts i w,T i ts w
9786,Kantu-92_walkgo-1,,Kantu,92_walkgo,vojʔ,vojʔ,v o j ʔ,,Peiros2004a,,False,^ v o j ʔ $,default,,v o y 7,7 o v y
9787,Katu-92_walkgo-1,,Katu,92_walkgo,wojʔ,wojʔ,w o j ʔ,,Peiros2004a,,False,^ w o j ʔ $,default,,w o y 7,7 o w y
9788,Dakkang-92_walkgo-1,,Dakkang,92_walkgo,wək,wək,w ə k,,Peiros2004a,,False,^ w ə k $,default,,w 3 k,3 k w
9789,LaoKatu-92_walkgo-1,,LaoKatu,92_walkgo,takaʔ,takaʔ,t a k a ʔ,,Peiros2004a,,False,^ t a k a ʔ $,default,,t a k a 7,7 a k t
9790,Pakoh-92_walkgo-1,,Pakoh,92_walkgo,pok.L,pok.L,p o k L/⁵⁵,,Peiros2004a,,False,^ p o k .L$,default,,p o k , k o p
9791,Taoih-92_walkgo-1,,Taoih,92_walkgo,vəc.L,vəc.L,v ə c L/⁵⁵,,Peiros2004a,,False,^ v ə c .L$,default,,v 3 T , 3 T v
9792,Ong-92_walkgo-1,,Ong,92_walkgo,hanʔdaw.B,hanʔdaw.B,h a n ʔ d a w B/²,,Peiros2004a,,False,^ h a n ʔ d a w .B$,default,,h a n 7 d a w , 7 a d h n w
9793,Taoi-92_walkgo-1,,Taoi,92_walkgo,pɔʔ.A,pɔʔ.A,p ɔ ʔ A/¹,,Peiros2004a,,False,^ p ɔ ʔ .A$,default,,p o 7 , 7 o p
9794,Nge-92_walkgo-1,,Nge,92_walkgo,jwɔʔ,jwɔʔ,j w ɔ ʔ,,Peiros2004a,,False,^ j w ɔ ʔ $,default,,y w o 7,7 o w y
9795,Kui-92_walkgo-1,,Kui,92_walkgo,ci.N,ci.N,c/ts i N/⁵,,Peiros2004a,,False,^c i .N$,default,,T ts i , T i ts
9796,Neu-92_walkgo-1,,Neu,92_walkgo,pɔʔ,pɔʔ,p ɔ ʔ,,Peiros2004a,,False,^ p ɔ ʔ $,default,,p o 7,7 o p
9797,Bru-92_walkgo-1,,Bru,92_walkgo,təjah.N,təjah.N,t ə j a h N/⁵,,Peiros2004a,,False,^ t ə j a h .N$,default,,t 3 y a h , 3 a h t y
9798,BruVK-92_walkgo-1,,BruVK,92_walkgo,pəʔ.T,pəʔ.T,p ə ʔ T/¹⁵,,Peiros2004a,,False,^ p ə ʔ .T$,default,,p 3 7 , 3 7 p
9799,Mak-92_walkgo-1,,Mak,92_walkgo,tajah,tajah,t a j a h,,Peiros2004a,,False,^ t a j a h $,default,,t a y a h,a h t y
9800,So-92_walkgo-1,,So,92_walkgo,tajah,tajah,t a j a h,,Peiros2004a,,False,^ t a j a h $,default,,t a y a h,a h t y
9801,Tri-92_walkgo-1,,Tri,92_walkgo,tajah,tajah,t a j a h,,Peiros2004a,,False,^ t a j a h $,default,,t a y a h,a h t y
9802,Nyakur-92_walkgo-1,,Nyakur,92_walkgo,ʔar,ʔar,ʔ a r,,Peiros2004a,,False,^ ʔ a r$,default,,7 a r,7 a r
9803,Mon-92_walkgo-1,,Mon,92_walkgo,ʔa,ʔa,ʔ a,,Peiros2004a,,False,^ ʔ a $,default,,7 a,7 a
9804,Semelai-92_walkgo-1,,Semelai,92_walkgo,səwak,səwak,s ə w a k,,Peiros2004a,,False,^ s ə w a k $,default,,s 3 w a k,3 a k s w
9805,SemoqBeri-92_walkgo-1,,SemoqBeri,92_walkgo,swak,swak,sw/sʷ a k,,Peiros2004a,,False,^sw a k $,default,,sw sw~ a k,a k sw sw~
9806,Kensiw-92_walkgo-1,,Kensiw,92_walkgo,cɨp,cɨp,c/ts ɨ p,,Peiros2004a,,False,^c ɨ p $,default,,T ts 3 p,3 T p ts
9807,Jahai-92_walkgo-1,,Jahai,92_walkgo,cɨp,cɨp,c/ts ɨ p,,Peiros2004a,,False,^c ɨ p $,default,,T ts 3 p,3 T p ts
9808,JahHut-92_walkgo-1,,JahHut,92_walkgo,cip,cip,c/ts i p,,Peiros2004a,,False,^c i p $,default,,T ts i p,T i p ts
9809,Semai-92_walkgo-1,,Semai,92_walkgo,cip,cip,c/ts i p,,Peiros2004a,,False,^c i p $,default,,T ts i p,T i p ts
9810,Temiar-92_walkgo-1,,Temiar,92_walkgo,cib,cib,c/ts i b,,Peiros2004a,,False,^c i b $,default,,T ts i b,T b i ts
9811,Khmer-92_walkgo-1,,Khmer,92_walkgo,ṭaər,ṭaər,ṭ/ʈ aə r,,Peiros2004a,,False,^ ṭ aə r$,default,,t t a3 r,a3 r t
9812,KSurin-92_walkgo-1,,KSurin,92_walkgo,dʌr,dʌr,d ʌ r,,Peiros2004a,,False,^ d ʌ r$,default,,d o r,d o r
9813,ChongH-92_walkgo-1,,ChongH,92_walkgo,cɛw.A,cɛw.A,c/ts ɛ w A/¹,,Peiros2004a,,False,^c ɛ w .A$,default,,T ts E w , E T ts w
9814,Chong-92_walkgo-1,,Chong,92_walkgo,cew.A,cew.A,c/ts e w A/¹,,Peiros2004a,,False,^c e w .A$,default,,T ts e w , T e ts w
9815,Kasong-92_walkgo-1,,Kasong,92_walkgo,cew.A,cew.A,c/ts e w A/¹,,Peiros2004a,,False,^c e w .A$,default,,T ts e w , T e ts w
9816,Samre-92_walkgo-1,,Samre,92_walkgo,ciw.A,ciw.A,c/ts i w A/¹,,Peiros2004a,,False,^c i w .A$,default,,T ts i w , T i ts w
9817,PhongV-92_walkgo-1,,PhongV,92_walkgo,ti.21,ti.21,t i ²¹,,Peiros2004a,,False,^ t i .21 $,default,,t i , i t
9818,Tuum-92_walkgo-1,,Tuum,92_walkgo,təj.33,təj.33,t ə j ³³,,Peiros2004a,,False,^ t ə j .33 $,default,,t 3 y , 3 t y
9819,Liha-92_walkgo-1,,Liha,92_walkgo,təj.43,təj.43,t ə j ⁴³,,Peiros2004a,,False,^ t ə j .43 $,default,,t 3 y , 3 t y
9820,Cuoi-92_walkgo-1,,Cuoi,92_walkgo,ti.243ʔ,ti.243ʔ,t i ²⁴³ˀ/²⁴³,,Peiros2004a,,False,^ t i .243ʔ $,default,,t i , i t
9821,Vietnamese-92_walkgo-1,,Vietnamese,92_walkgo,đi,đi,ɗ i,,Peiros2004a,,False,^đ i $,default,,d i,d i
9822,MuongKoi-92_walkgo-1,,MuongKoi,92_walkgo,di.2,di.2,d i ²,,Peiros2004a,,False,^ d i .2$,default,,d i , d i
9823,ThoMon-92_walkgo-1,,ThoMon,92_walkgo,ti.43,ti.43,t i ⁴³,,Peiros2004a,,False,^ t i .43 $,default,,t i , i t
9824,Ruc-92_walkgo-1,,Ruc,92_walkgo,ti.2,ti.2,t i ²,,Peiros2004a,,False,^ t i .2$,default,,t i , i t
9825,Arem-92_walkgo-1,,Arem,92_walkgo,ti,tì,t ì/i,,Peiros2004a,,False,^ t ì $,default,,t i i,i t
9826,KhaPhong-92_walkgo-1,,KhaPhong,92_walkgo,ʔəc.33,ʔəc.33,ʔ ə c ³³,,Peiros2004a,,False,^ ʔ ə c .33 $,default,,7 3 T , 3 7 T
9827,Malieng-92_walkgo-1,,Malieng,92_walkgo,ʔəc.44,ʔəc.44,ʔ ə c ⁴⁴,,Peiros2004a,,False,^ ʔ ə c .44 $,default,,7 3 T , 3 7 T
9828,ThavungSo-92_walkgo-1,,ThavungSo,92_walkgo,ti.2,ti.2,t i ²,,Peiros2004a,,False,^ t i .2$,default,,t i , i t
9829,Thavung-92_walkgo-1,,Thavung,92_walkgo,ti.C,ti.C,t i C/³,,Peiros2004a,,False,^ t i .C$,default,,t i , i t
9830,Mang-92_walkgo-1,,Mang,92_walkgo,coʔ.51,coʔ.51,c/ts o ʔ ⁵¹,,Peiros2004a,,True,^c o ʔ .51 $,default,CHIN,T ts o 7 , 7 T o ts
9831,Paliu-92_walkgo-1,,Paliu,92_walkgo,ju.33,ju.33,j u ³³,,Peiros2004a,,False,^ j u .33 $,default,,y u , u y
9832,Bugan-92_walkgo-1,,Bugan,92_walkgo,jau.31,jau.31,j au ³¹,,Peiros2004a,,False,^ j au .31 $,default,,y au , au y
9833,Khmu-92_walkgo-1,,Khmu,92_walkgo,jɔh,jɔh,j ɔ h,,Peiros2004a,,False,^ j ɔ h $,default,,y o h,h o y
9834,KxinhMul-92_walkgo-1,,KxinhMul,92_walkgo,zu.32,zu.32,z u ³²,,Peiros2004a,,False,^ z u .32 $,default,,z u , u z
9835,Ksinmul-92_walkgo-1,,Ksinmul,92_walkgo,zu,zu,z u,,Peiros2004a,,False,^ z u $,default,,z u,u z
9836,Khang-92_walkgo-1,,Khang,92_walkgo,taj.35,taj.35,t a j ³⁵,,Peiros2004a,,True,^ t a j .35 $,default,VN?,t a y , a t y
9837,Bit-92_walkgo-1,,Bit,92_walkgo,ʔuaʔ,ʔuaʔ,ʔ ua ʔ,,Peiros2004a,,False,^ ʔ ua ʔ $,default,,7 ua 7,7 ua
9838,Mlabri-92_walkgo-1,,Mlabri,92_walkgo,ʒak,ʒak,dʑ a k,,Peiros2004a,,False,^ ʒ a k $,default,,dZ a k,a dZ k
9839,Pray-92_walkgo-1,,Pray,92_walkgo,ɲjaŋ,ɲjaŋ,ɲ j a ŋ,,Peiros2004a,,False,^ ɲ j a ŋ $,default,,5 y a N,5 N a y
9840,Phong-92_walkgo-1,,Phong,92_walkgo,mɨr,mɨr,m ɨ r,,Peiros2004a,,False,^ m ɨ r$,default,,m 3 r,3 m r
9841,Iduh-92_walkgo-1,,Iduh,92_walkgo,luɛʔ,luɛʔ,l u ɛ ʔ,,Peiros2004a,,False,^ l u ɛ ʔ $,default,,l u E 7,7 E l u
9842,Hu-92_walkgo-1,,Hu,92_walkgo,ɣə.33,ɣə.33,ɣ ə ³³,,Peiros2004a,,False,^ ɣ ə .33 $,default,,x 3 , 3 x
9843,Khamet-92_walkgo-1,,Khamet,92_walkgo,tiou.31,tiou.31,t i ou ³¹,,Peiros2004a,,False,^ t i ou .31 $,default,,t i ou , i ou t
9844,Khme-92_walkgo-1,,Khme,92_walkgo,ɲaŋ.33,ɲaŋ.33,ɲ a ŋ ³³,,Peiros2004a,,False,^ ɲ a ŋ .33 $,default,,5 a N , 5 N a
9845,Shuangdiang-92_walkgo-1,,Shuangdiang,92_walkgo,tɛŋ.31 gruaŋ.51,tɛŋ.31 gruaŋ.51,t ɛ ŋ ³¹ + g r ua ŋ ⁵¹,,Peiros2004a,,False,^ t ɛ ŋ .31 + g r ua ŋ .51 $,default,,t E N   g r ua N , E N g r t ua
9846,Yongde-92_walkgo-1,,Yongde,92_walkgo,rau.33 krom.33,rau.33 krom.33,r au ³³ + k r o m ³³,,Peiros2004a,,False,^r au .33 + k r o m .33 $,default,,r au   k r o m , au k m o r
9847,Pangpin-92_walkgo-1,,Pangpin,92_walkgo,jak.55,jak.55,j a k ⁵⁵,,Peiros2004a,,False,^ j a k .55 $,default,,y a k , a k y
9848,Gantang-92_walkgo-1,,Gantang,92_walkgo,rau.31,rau.31,r au ³¹,,Peiros2004a,,False,^r au .31 $,default,,r au , au r
9849,Mangan-92_walkgo-1,,Mangan,92_walkgo,jak.55,jak.55,j a k ⁵⁵,,Peiros2004a,,False,^ j a k .55 $,default,,y a k , a k y
9850,Plang-92_walkgo-1,,Plang,92_walkgo,tio.31 kha.33,tio.31 kha.33,t i o ³¹ + kh/kʰ a ³³,,Peiros2004a,,False,^ t i o .31 + kh a .33 $,default,,t i o   kh kh~ a , a i kh kh~ o t
9851,Wa-92_walkgo-1,,Wa,92_walkgo,hu,hu,h u,,Peiros2004a,,False,^ h u $,default,,h u,h u
9852,Guanshuang-92_walkgo-1,,Guanshuang,92_walkgo,hu.1,hu.1,h u ¹,,Peiros2004a,,False,^ h u .1$,default,,h u , h u
9853,Mane-92_walkgo-1,,Mane,92_walkgo,həl.35,həl.35,h ə l ³⁵,,Peiros2004a,,False,^ h ə l .35 $,default,,h 3 l , 3 h l
9854,Deang-92_walkgo-1,,Deang,92_walkgo,hau,hau,h au,,Peiros2004a,,False,^ h au $,default,,h au,au h
9855,Rumai-92_walkgo-1,,Rumai,92_walkgo,hau.412,hau.412,h au ⁴¹²,,Peiros2004a,,False,^ h au .412 $,default,,h au , au h
9856,Khasi-92_walkgo-1,,Khasi,92_walkgo,iaid,iaid,ia i d,,Peiros2004a,,False,^ ia i d $,default,,ia i d,d i ia
9857,Kharia-92_walkgo-1,,Kharia,92_walkgo,co,co,c/ts o,,Peiros2004a,,False,^c o $,default,,T ts o,T o ts
9858,Juang-92_walkgo-1,,Juang,92_walkgo,ḍaiŋ,ḍaiŋ,ḍ/ɖ ai ŋ,,Peiros2004a,,False,^ ḍ ai ŋ $,default,,d d ai N,N ai d
9859,Bonda-92_walkgo-1,,Bonda,92_walkgo,uriŋ,uriŋ,u r i ŋ,,Peiros2004a,,False,^ u r i ŋ $,default,,u r i N,N i r u
9860,Sora-92_walkgo-1,,Sora,92_walkgo,ɲa,ɲa,ɲ a,,Peiros2004a,,False,^ ɲ a $,default,,5 a,5 a
9861,Parengi-92_walkgo-1,,Parengi,92_walkgo,or'iŋ,or'iŋ,o r i ŋ,,Peiros2004a,,False,^ o r ' i ŋ $,default,,o r i N,N i o r
9862,Santali-92_walkgo-1,,Santali,92_walkgo,calaʔ,calaʔ,c/ts a l a ʔ,,Peiros2004a,,False,^c a l a ʔ $,default,,T ts a l a 7,7 T a l ts
9863,Mundari-92_walkgo-1,,Mundari,92_walkgo,sen,sen,s e n,,Peiros2004a,,False,^ s e n $,default,,s e n,e n s
9864,Korku-92_walkgo-1,,Korku,92_walkgo,sen,sen,s e n,,Peiros2004a,,False,^ s e n $,default,,s e n,e n s
9865,Car-92_walkgo-1,,Car,92_walkgo,cuh,cuh,c/ts u h,,Peiros2004a,,False,^c u h $,default,,T ts u h,T h ts u
9866,Nancawri-92_walkgo-1,,Nancawri,92_walkgo,sóŋ,sóŋ,s ó/o ŋ,,Peiros2004a,,False,^ s ó ŋ $,default,,s o o N,N o s
9867,Stieng-93_warm-1,,Stieng,93_warm,ram,ram,r a m,,Peiros2004a,,False,^r a m $,default,,r a m,a m r
9868,MDip-93_warm-1,,MDip,93_warm,duh,duh,d u h,,Peiros2004a,,False,^ d u h $,default,,d u h,d h u
9869,Ma1-93_warm-1,,Ma1,93_warm,ram,ram,r a m,,Peiros2004a,,False,^r a m $,default,,r a m,a m r
9870,Ma2-93_warm-1,,Ma2,93_warm,ram,ram,r a m,,Peiros2004a,,False,^r a m $,default,,r a m,a m r
9871,KorCua-93_warm-1,,KorCua,93_warm,sətəwʔ,sətəwʔ,s ə t ə w ʔ,,Peiros2004a,,False,^ s ə t ə w ʔ $,default,,s 3 t 3 w 7,3 7 s t w
9872,Kadong-93_warm-1,,Kadong,93_warm,toʔ,toʔ,t o ʔ,,Peiros2004a,,False,^ t o ʔ $,default,,t o 7,7 o t
9873,Hadang-93_warm-1,,Hadang,93_warm,ʔŋiəŋ,ʔŋiəŋ,ʔ ŋ iə ŋ,,Peiros2004a,,True,^ ʔ ŋ iə ŋ $,default,KAT,7 N i3 N,7 N i3
9874,Hre-93_warm-1,,Hre,93_warm,bu toʔ,bu toʔ,b u + t o ʔ,,Peiros2004a,,False,^ b u + t o ʔ $,default,,b u  t o 7, 7 b o t u
9875,Sedang-93_warm-1,,Sedang,93_warm,to.L,to.L,t o L/⁵⁵,,Peiros2004a,,False,^ t o .L$,default,,t o , o t
9876,Panong-93_warm-1,,Panong,93_warm,si toʔ,si toʔ,s i + t o ʔ,,Peiros2004a,,False,^ s i + t o ʔ $,default,,s i  t o 7, 7 i o s t
9877,Veh-93_warm-1,,Veh,93_warm,puh,puh,p u h,,Peiros2004a,,False,^ p u h $,default,,p u h,h p u
9878,Je-93_warm-1,,Je,93_warm,ʔə́m.434,ʔə́m.434,ʔ ə́/ə m ⁴³⁴,,Peiros2004a,,True,^ ʔ ə́ m .434 $,default,VN,7 3 3 m , 3 7 m
9879,Arak-93_warm-1,,Arak,93_warm,ʔur,ʔur,ʔ u r,,Peiros2004a,,False,^ ʔ u r$,default,,7 u r,7 r u
9880,Bahnar-93_warm-1,,Bahnar,93_warm,tɔʔ,tɔʔ,t ɔ ʔ,,Peiros2004a,,False,^ t ɔ ʔ $,default,,t o 7,7 o t
9881,Oy-93_warm-1,,Oy,93_warm,dawʔ,dawʔ,d a w ʔ,,Peiros2004a,,False,^ d a w ʔ $,default,,d a w 7,7 a d w
9882,Nhaheun-93_warm-1,,Nhaheun,93_warm,ta ʔeɲ,ta ʔeɲ,t a + ʔ e ɲ,,Peiros2004a,,False,^ t a + ʔ e ɲ $,default,,t a  7 e 5, 5 7 a e t
9883,Jru-93_warm-1,,Jru,93_warm,ʔeɲ ʔeɲ,ʔeɲ ʔeɲ,ʔ e ɲ + ʔ e ɲ,,Peiros2004a,,False,^ ʔ e ɲ + ʔ e ɲ $,default,,7 e 5  7 e 5, 5 7 e
9884,Tariang-93_warm-1,,Tariang,93_warm,pus,pus,p u s,,Peiros2004a,,False,^ p u s $,default,,p u s,p s u
9885,Kantu-93_warm-1,,Kantu,93_warm,ŋan,ŋan,ŋ a n,,Peiros2004a,,False,^ ŋ a n $,default,,N a n,N a n
9886,Katu-93_warm-1,,Katu,93_warm,ŋan,ŋan,ŋ a n,,Peiros2004a,,False,^ ŋ a n $,default,,N a n,N a n
9887,Dakkang-93_warm-1,,Dakkang,93_warm,bruŋ bruŋ,bruŋ bruŋ,b r u ŋ + b r u ŋ,,Peiros2004a,,False,^ b r u ŋ + b r u ŋ $,default,,b r u N  b r u N, N b r u
9888,LaoKatu-93_warm-1,,LaoKatu,93_warm,atoʔ,atoʔ,a t o ʔ,,Peiros2004a,,False,^ a t o ʔ $,default,,a t o 7,7 a o t
9889,Pakoh-93_warm-1,,Pakoh,93_warm,kətaw,kətaw,k ə t a w,,Peiros2004a,,False,^ k ə t a w $,default,,k 3 t a w,3 a k t w
9890,Taoih-93_warm-1,,Taoih,93_warm,ŋan,ŋan,ŋ a n,,Peiros2004a,,False,^ ŋ a n $,default,,N a n,N a n
9891,Ong-93_warm-1,,Ong,93_warm,toʔ,toʔ,t o ʔ,,Peiros2004a,,False,^ t o ʔ $,default,,t o 7,7 o t
9892,Taoi-93_warm-1,,Taoi,93_warm,ʔunʔ.A,ʔunʔ.A,ʔ u n ʔ A/¹,,Peiros2004a,,True,^ ʔ u n ʔ .A$,default,TAI,7 u n 7 , 7 n u
9893,Nge-93_warm-1,,Nge,93_warm,toʔ,toʔ,t o ʔ,,Peiros2004a,,False,^ t o ʔ $,default,,t o 7,7 o t
9894,Kui-93_warm-1,,Kui,93_warm,kətaw.N,kətaw.N,k ə t a w N/⁵,,Peiros2004a,,False,^ k ə t a w .N$,default,,k 3 t a w , 3 a k t w
9895,Neu-93_warm-1,,Neu,93_warm,kətaw,kətaw,k ə t a w,,Peiros2004a,,False,^ k ə t a w $,default,,k 3 t a w,3 a k t w
9896,Bru-93_warm-1,,Bru,93_warm,kətaw.N,kətaw.N,k ə t a w N/⁵,,Peiros2004a,,False,^ k ə t a w .N$,default,,k 3 t a w , 3 a k t w
9897,BruVK-93_warm-1,,BruVK,93_warm,kutʌw,kutʌw,k u t ʌ w,,Peiros2004a,,False,^ k u t ʌ w $,default,,k u t o w,k o t u w
9898,Mak-93_warm-1,,Mak,93_warm,kətau,kətau,k ə t au,,Peiros2004a,,False,^ k ə t au $,default,,k 3 t au,3 au k t
9899,Tri-93_warm-1,,Tri,93_warm,katau,katau,k a t au,,Peiros2004a,,False,^ k a t au $,default,,k a t au,a au k t
