,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
134,Maltese-11_breast-1,,Maltese,11_breast,Side r,Side_r,s i d e r,,Borg1997;Aquilina1965,,,^S i d e _ r$,default,s i d e r,d e i r s
135,Cairene-11_breast-1,,Cairene,11_breast,sidir *,sidir_*,s i d i r,,AbdelMassih2009,,,^s i d i r _ *$,default,s i d i r,d i r s
136,Damascene-11_breast-1,,Damascene,11_breast,sˁədˁ ər,sˁədˁ_ər,sˤ ə dˤ ə r,,Cowell2005,,,^sˁ ə dˁ _ ə r$,default,s 3 d 3 r,3 d r s
137,Iraqi-11_breast-1,,Iraqi,11_breast,nahid,nahid,n a h i d,,Erwin1963,,,^n a h i d$,default,n a h i d,a d h i n
138,Soukhne-11_breast-1,,Soukhne,11_breast,θidi (f.)  sˁidr,θidi__sˁidr,θ i d i sˤ i d r,,Behnstedt1994,,,^θ i d i __ sˁ i d r$,default,8 i d i s i d r,8 d i r s
139,CypriotArabic-11_breast-1,,CypriotArabic,11_breast,pzaz 9pl) b-z-  z,pzaz_9pl)_b-z-_z,p z a z,,Borg1985,,,^pzaz_9pl)_b-z-_z $,default,p z a z,a p z
140,GulfArabic-11_breast-1,,GulfArabic,11_breast,deed (f) sˤadr,deed__sˤadr,d eː d sˤ a d r,,Qafisheh1975;Holes1990,,,^d ee d __ sˤ a d r$,default,d e d s a d r,a d e r s
141,YemeniticArabic-11_breast-1,,YemeniticArabic,11_breast,sˁadr,sˁadr,sˤ a d r,,Qafisheh1992,,,^sˁ a d r$,default,s a d r,a d r s
142,NigerianArabic-11_breast-1,,NigerianArabic,11_breast,de:d,de:d,d eː d,,Owens1993;Kaye1982,,,^d e: d$,default,d e d,d e
143,Buxari-11_breast-1,,Buxari,11_breast,sadər;bu Ʒul,sadər,s a d ə r,,Zimmermann2002;Ratcliffe2005,,,^s a d ə r$,default,s a d 3 r,3 a d r s
144,Kinubi-11_breast-1,,Kinubi,11_breast,*sudur,*sudur,s u d u r,,Wellens2003,,,^*s u d u r$,default,s u d u r,d r s u
145,CentralArabic-12_burnvt-1,,CentralArabic,12_burnvt,ħar aqa,ħar_aqa,ħ a r a q a,,Ratcliffe2021,,,^ħ a r _ a q a$,default,X a r a q a,X a q r
146,MoroccanArabic-12_burnvt-1,,MoroccanArabic,12_burnvt,ħre q,ħre_q,ħ r e q,,Harrell1962;Caubet1993,,,^ħ r e _ q$,default,X r e q,X e q r
147,Maltese-12_burnvt-1,,Maltese,12_burnvt,ħar aʔ,ħar_aʔ,ħ a r a ʔ,,Borg1997;Aquilina1965,,,^ħ a r _ a ʔ$,default,X a r a 7,7 X a r
148,Cairene-12_burnvt-1,,Cairene,12_burnvt,ħar aʔ,ħar_aʔ,ħ a r a ʔ,,AbdelMassih2009,,,^ħ a r _ a ʔ$,default,X a r a 7,7 X a r
149,Damascene-12_burnvt-1,,Damascene,12_burnvt,ħaraʔ,ħaraʔ,ħ a r a ʔ,,Cowell2005,,,^ħ a r a ʔ$,default,X a r a 7,7 X a r
150,Iraqi-12_burnvt-1,,Iraqi,12_burnvt,ħirag,ħirag,ħ i r a g,,Erwin1963,,,^ħ i r a g$,default,X i r a g,X a g i r
151,Soukhne-12_burnvt-1,,Soukhne,12_burnvt,ħarak,ħarak,ħ a r a k,,Behnstedt1994,,,^ħ a r a k$,default,X a r a k,X a k r
