,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,AlternativeTranscription,asjp_forms,asjp_segs
10395,Shimane-206_night-1,,Shimane,206_night,joː,joː,j oː,,476171,,,^ j oː $,default,joː,y o,o y
10396,Shimane-207_tocook-1,,Shimane,207_tocook,rjoːri,rjoːri,r j oː r i,,476171,,,^ r j oː r i $,default,rjoːri,r y o r i,i o r y
10397,Shimane-208_i-1,,Shimane,208_i,wataʃi,wataʃi,w a t a ʃ i,,476171,,,^ w a t a ʃ i $,default,wataʃi,w a t a S i,S a i t w
10398,Shimane-209_we-1,,Shimane,209_we,wataʃidomo,wataʃidomo,w a t a ʃ i d o m o,,476171,,,^ w a t a ʃ i d o m o $,default,wataʃidomo,w a t a S i d o m o,S a d i m o t w
10399,Shimane-210_tolaugh-1,,Shimane,210_tolaugh,waraː,waraː,w a r aː,,476171,,,^ w a r aː $,default,waraː,w a r a,a r w
10400,Shimane-211_badevil-1,,Shimane,211_badevil,wari,wari,w a r i,,476171,,,^ w a r i $,default,wari,w a r i,a i r w
10401,Tokushima-1_green-1,,Tokushima,1_green,aoi,aoi,a o i,,476171,,,^ a o i $,default,aoi,a o i,a i o
10402,Tokushima-2_red-1,,Tokushima,2_red,akai,akai,a k a i,,476171,,,^ a k a i $,default,akai,a k a i,a i k
10403,Tokushima-3_toyawn-1,,Tokushima,3_toyawn,akubi,akubi,a k u b i,,476171,,,^ a k u b i $,default,akubi,a k u b i,a b i k u
10404,Tokushima-4_legfoot-1,,Tokushima,4_legfoot,aʃi,aʃi,a ʃ i,,476171,,,^ a ʃ i $,default,aʃi,a S i,S a i
10405,Tokushima-5_head-1,,Tokushima,5_head,atama,atama,a t a m a,,476171,,,^ a t a m a $,default,atama,a t a m a,a m t
10406,Tokushima-6_new-1,,Tokushima,6_new,sara,sara,s a r a,,476171,,,^ s a r a $,default,sara,s a r a,a r s
10407,Tokushima-8_warm-1,,Tokushima,8_warm,nukui,nukui,n u k u i,,476171,,,^ n u k u i $,default,nukui,n u k u i,i k n u
10408,Tokushima-9_you-1,,Tokushima,9_you,anata,anata,a n a t a,,476171,,,^ a n a t a $,default,anata,a n a t a,a n t
10409,Tokushima-10_heshe-1,,Tokushima,10_heshe,anoçito,anoçito,a n o ç i t o,,476171,,,^ a n o ç i t o $,default,anoçito,a n o S i t o,S a i n o t
10410,Tokushima-11_they-1,,Tokushima,11_they,anoçitotatʃi,anoçitotatʃi,a n o ç i t o t a tʃ i,,476171,,,^ a n o ç i t o t a tʃ i $,default,anoçitotatʃsi,a n o S i t o t a tS i,S a i n o t tS
10411,Tokushima-12_fatgrease-1,,Tokushima,12_fatgrease,abura,abura,a b u r a,,476171,,,^ a b u r a $,default,abura,a b u r a,a b r u
10412,Tokushima-13_rain-1,,Tokushima,13_rain,ame,ame,a m e,,476171,,,^ a m e $,default,ame,a m e,a e m
10413,Tokushima-14_towalk-1,,Tokushima,14_towalk,aruku,aruku,a r u k u,,476171,,,^ a r u k u $,default,aruku,a r u k u,a k r u
10414,Tokushima-15_that-1,,Tokushima,15_that,are,are,a r e,,476171,,,^ a r e $,default,are,a r e,a e r
10415,Tokushima-16_tosay-1,,Tokushima,16_tosay,juː,juː,j uː,,476171,,,^ j uː $,default,juː,y u,u y
10416,Tokushima-17_house-1,,Tokushima,17_house,ie,ie,i e,,476171,,,^ i e $,default,ie,i e,e i
10417,Tokushima-18_tobreathe-1,,Tokushima,18_tobreathe,iki-,iki-,i k i,,476171,,,^ i k i -$,default,iki,i k i,i k
10418,Tokushima-19_tolivebealive-1,,Tokushima,19_tolivebealive,ikiru,ikiru,i k i r u,,476171,,,^ i k i r u $,default,ikiru,i k i r u,i k r u
10419,Tokushima-20_stone-1,,Tokushima,20_stone,iʃi,iʃi,i ʃ i,,476171,,,^ i ʃ i $,default,iʃi,i S i,S i
10420,Tokushima-22_when-1,,Tokushima,22_when,itsu,itsu,i ts u,,476171,,,^ i ts u $,default,itsu,i ts u,i ts u
10421,Tokushima-23_five-1,,Tokushima,23_five,itsutsu,itsutsu,i ts u ts u,,476171,,,^ i ts u ts u $,default,itsutsu,i ts u ts u,i ts u
10422,Tokushima-24_lightening-1,,Tokushima,24_lightening,inabikari,inabikari,i n a b i k a r i,,476171,,,^ i n a b i k a r i $,default,inabikari,i n a b i k a r i,a b i k n r
10423,Tokushima-25_dog-1,,Tokushima,25_dog,inu,inu,i n u,,476171,,,^ i n u $,default,inu,i n u,i n u
10424,Tokushima-26_above-1,,Tokushima,26_above,ue,ue,u e,,476171,,,^ u e $,default,ue,u e,e u
10425,Tokushima-27_toplant-1,,Tokushima,27_toplant,ueru,ueru,u e r u,,476171,,,^ u e r u $,default,ueru,u e r u,e r u
10426,Tokushima-28_thin-1,,Tokushima,28_thin,usui,usui,u s u i,,476171,,,^ u s u i $,default,usui,u s u i,i s u
10427,Tokushima-29_toshoot-1,,Tokushima,29_toshoot,utsu,utsu,u ts u,,476171,,,^ u ts u $,default,utsu,u ts u,ts u
10428,Tokushima-30_sea-1,,Tokushima,30_sea,umi,umi,u m i,,476171,,,^ u m i $,default,umi,u m i,i m u
10429,Tokushima-31_branch-1,,Tokushima,31_branch,eda,eda,e d a,,476171,,,^ e d a $,default,eda,e d a,a d e
10430,Tokushima-33_tail-1,,Tokushima,33_tail,oː,oː,oː,,476171,,,^ oː $,default,oː,o,o
10431,Tokushima-34_big-1,,Tokushima,34_big,oːkiː,oːkiː,oː k iː,,476171,,,^ oː k iː $,default,oːkiː,o k i,i k o
10432,Tokushima-36_tofall-1,,Tokushima,36_tofall,otʃiru,otʃiru,o tʃ i r u,,476171,,,^ o tʃ i r u $,default,otʃiru,o tS i r u,i o r tS u
10433,Tokushima-37_husband-1,,Tokushima,37_husband,oQto,oQto,o ʔ t o,,476171,,,^ o Q t o $,default,oQto,o 7 t o,7 o t
10434,Tokushima-38_manmale-1,,Tokushima,38_manmale,otoko,otoko,o t o k o,,476171,,,^ o t o k o $,default,otoko,o t o k o,k o t
10435,Tokushima-39_heavy-1,,Tokushima,39_heavy,omoi,omoi,o m o i,,476171,,,^ o m o i $,default,omoi,o m o i,i m o
10436,Tokushima-40_tothink-1,,Tokushima,40_tothink,omou,omou,o m o u,,476171,,,^ o m o u $,default,omou,o m o u,m o u
10437,Tokushima-41_toswim-1,,Tokushima,41_toswim,ojogu,ojogu,o j o g u,,476171,,,^ o j o g u $,default,ojogu,o y o g u,g o u y
10438,Tokushima-42_womanfemale-1,,Tokushima,42_womanfemale,onago,onago,o n a g o,,476171,,,^ o n a g o $,default,oɴna,o n a g o,a g n o
10439,Tokushima-43_mosquito-1,,Tokushima,43_mosquito,kaː,kaː,k aː,,476171,,,^ k aː $,default,kaː,k a,a k
10440,Tokushima-44_tobuy-1,,Tokushima,44_tobuy,kau,kau,k a u,,476171,,,^ k a u $,default,kau,k a u,a k u
10441,Tokushima-45_tosniffsmell-1,,Tokushima,45_tosniffsmell,kadzamu,kadzamu,k a d z a m u,,476171,,,^ k a d z a m u $,default,kadzamu,k a d z a m u,a d k m u z
10442,Tokushima-46_toscratch-1,,Tokushima,46_toscratch,kaku,kaku,k a k u,,476171,,,^ k a k u $,default,kaku,k a k u,a k u
10443,Tokushima-47_tohide-1,,Tokushima,47_tohide,kakusu,kakusu,k a k u s u,,476171,,,^ k a k u s u $,default,kakusu,k a k u s u,a k s u
10444,Tokushima-48_wind-1,,Tokushima,48_wind,kadze,kadze,k a d z e,,476171,,,^ k a d z e $,default,kadze,k a d z e,a d e k z
10445,Tokushima-49_tocount-1,,Tokushima,49_tocount,jomu,jomu,j o m u,,476171,,,^ j o m u $,default,jomu,y o m u,m o u y
10446,Tokushima-50_shoulder-1,,Tokushima,50_shoulder,kata,kata,k a t a,,476171,,,^ k a t a $,default,kata,k a t a,a k t
10447,Tokushima-52_thunder-1,,Tokushima,52_thunder,kaminari,kaminari,k a m i n a r i,,476171,,,^ k a m i n a r i $,default,kaminari,k a m i n a r i,a i k m n r
10448,Tokushima-53_tochew-1,,Tokushima,53_tochew,kamu,kamu,k a m u,,476171,,,^ k a m u $,default,kamu,k a m u,a k m u
10449,Tokushima-54_tohunt-1,,Tokushima,54_tohunt,kari,kari,k a r i,,476171,,,^ k a r i $,default,kari,k a r i,a i k r
10450,Tokushima-55_skin-1,,Tokushima,55_skin,kawa,kawa,k a w a,,476171,,,^ k a w a $,default,kawa,k a w a,a k w
10451,Tokushima-56_dry-1,,Tokushima,56_dry,kawaku,kawaku,k a w a k u,,476171,,,^ k a w a k u $,default,kawaku,k a w a k u,a k u w
10452,Tokushima-57_yellow-1,,Tokushima,57_yellow,kiːro,kiːro,k iː r o,,476171,,,^ k iː r o $,default,kiːro,k i r o,i k o r
10453,Tokushima-58_tohear-1,,Tokushima,58_tohear,kiku,kiku,k i k u,,476171,,,^ k i k u $,default,kiku,k i k u,i k u
10454,Tokushima-59_dirty-1,,Tokushima,59_dirty,kitanai,kitanai,k i t a n a i,,476171,,,^ k i t a n a i $,default,kitanai,k i t a n a i,a i k n t
10455,Tokushima-61_fog-1,,Tokushima,61_fog,kiri,kiri,k i r i,,476171,,,^ k i r i $,default,moja,k i r i,i k r
10456,Tokushima-62_tocuthack-1,,Tokushima,62_tocuthack,kiru,kiru,k i r u,,476171,,,^ k i r u $,default,kiru,k i r u,i k r u
10457,Tokushima-64_toeat-1,,Tokushima,64_toeat,taberu,taberu,t a b e r u,,476171,,,^ t a b e r u $,default,taberu,t a b e r u,a b e r t u
10458,Tokushima-65_grass-1,,Tokushima,65_grass,kusa,kusa,k u s a,,476171,,,^ k u s a $,default,kusa,k u s a,a k s u
10459,Tokushima-66_rotten-1,,Tokushima,66_rotten,kusaru,kusaru,k u s a r u,,476171,,,^ k u s a r u $,default,kusaru,k u s a r u,a k r s u
10460,Tokushima-67_mouth-1,,Tokushima,67_mouth,kutʃi,kutʃi,k u tʃ i,,476171,,,^ k u tʃ i $,default,kutʃi,k u tS i,i k tS u
10461,Tokushima-68_neck-1,,Tokushima,68_neck,kubi,kubi,k u b i,,476171,,,^ k u b i $,default,kubi,k u b i,b i k u
10462,Tokushima-69_cloud-1,,Tokushima,69_cloud,kumo,kumo,k u m o,,476171,,,^ k u m o $,default,kumo,k u m o,k m o u
10463,Tokushima-70_spider-1,,Tokushima,70_spider,kumo,kumo,k u m o,,476171,,,^ k u m o $,default,kumo,k u m o,k m o u
10464,Tokushima-71_tocome-1,,Tokushima,71_tocome,kuru,kuru,k u r u,,476171,,,^ k u r u $,default,kuru,k u r u,k r u
10465,Tokushima-72_black-1,,Tokushima,72_black,kuroi,kuroi,k u r o i,,476171,,,^ k u r o i $,default,kuroi,k u r o i,i k o r u
10466,Tokushima-73_hair-1,,Tokushima,73_hair,keː,keː,k eː,,476171,,,^ k eː $,default,keː,k e,e k
10467,Tokushima-74_smoke-1,,Tokushima,74_smoke,kemuri,kemuri,k e m u r i,,476171,,,^ k e m u r i $,default,kemuri,k e m u r i,e i k m r u
10468,Tokushima-75_nine-1,,Tokushima,75_nine,kokonotsu,kokonotsu,k o k o n o ts u,,476171,,,^ k o k o n o ts u $,default,kokonotsu,k o k o n o ts u,k n o ts u
10469,Tokushima-77_child-1,,Tokushima,77_child,kodomo,kodomo,k o d o m o,,476171,,,^ k o d o m o $,default,kodomo,k o d o m o,d k m o
10470,Tokushima-78_this-1,,Tokushima,78_this,kore,kore,k o r e,,476171,,,^ k o r e $,default,kore,k o r e,e k o r
10471,Tokushima-79_tokill-1,,Tokushima,79_tokill,korosu,korosu,k o r o s u,,476171,,,^ k o r o s u $,default,korosu,k o r o s u,k o r s u
10472,Tokushima-80_fish-1,,Tokushima,80_fish,sakana,sakana,s a k a n a,,476171,,,^ s a k a n a $,default,sakana,s a k a n a,a k n s
10473,Tokushima-82_tostabpierce-1,,Tokushima,82_tostabpierce,sasu,sasu,s a s u,,476171,,,^ s a s u $,default,sasu,s a s u,a s u
10474,Tokushima-83_cold-1,,Tokushima,83_cold,samui,samui,s a m u i,,476171,,,^ s a m u i $,default,samui,s a m u i,a i m s u
10475,Tokushima-84_salt-1,,Tokushima,84_salt,ʃio,ʃio,ʃ i o,,476171,,,^ ʃ i o $,default,ʃio,S i o,S i o
10476,Tokushima-85_below-1,,Tokushima,85_below,ʃita,ʃita,ʃ i t a,,476171,,,^ ʃ i t a $,default,ʃita,S i t a,S a i t
10477,Tokushima-86_tongue-1,,Tokushima,86_tongue,bero,bero,b e r o,,476171,,,^ b e r o $,default,bero,b e r o,b e o r
10478,Tokushima-87_todiebedead-1,,Tokushima,87_todiebedead,ʃinu,ʃinu,ʃ i n u,,476171,,,^ ʃ i n u $,default,ʃinu,S i n u,S i n u
10479,Tokushima-89_louse-1,,Tokushima,89_louse,ʃirame,ʃirame,ʃ i r a m e,,476171,,,^ ʃ i r a m e $,default,ʃirame,S i r a m e,S a e i m r
10480,Tokushima-90_toknowbeknowledgeable-1,,Tokushima,90_toknowbeknowledgeable,ʃiru,ʃiru,ʃ i r u,,476171,,,^ ʃ i r u $,default,ʃiru,S i r u,S i r u
10481,Tokushima-91_white-1,,Tokushima,91_white,ʃiroi,ʃiroi,ʃ i r o i,,476171,,,^ ʃ i r o i $,default,ʃiroi,S i r o i,S i o r
10482,Tokushima-92_tosuck-1,,Tokushima,92_tosuck,suː,suː,s uː,,476171,,,^ s uː $,default,suː,s u,s u
10483,Tokushima-93_sand-1,,Tokushima,93_sand,suna,suna,s u n a,,476171,,,^ s u n a $,default,suna,s u n a,a n s u
10484,Tokushima-94_tosit-1,,Tokushima,94_tosit,suwaru,suwaru,s u w a r u,,476171,,,^ s u w a r u $,default,suwaru,s u w a r u,a r s u w
10485,Tokushima-95_back-1,,Tokushima,95_back,ʃenaka,ʃenaka,ʃ e n a k a,,476171,,,^ ʃ e n a k a $,default,ʃenaka,S e n a k a,S a e k n
10486,Tokushima-96_narrow-1,,Tokushima,96_narrow,sebai,sebai,s e b a i,,476171,,,^ s e b a i $,default,sebai,s e b a i,a b e i s
10487,Tokushima-98_togrow-1,,Tokushima,98_togrow,sodateru,sodateru,s o d a t e r u,,476171,,,^ s o d a t e r u $,default,sodateru,s o d a t e r u,a d e o r s t u
10488,Tokushima-99_sky-1,,Tokushima,99_sky,sora,sora,s o r a,,476171,,,^ s o r a $,default,sora,s o r a,a o r s
10489,Tokushima-100_topoundbeat-1,,Tokushima,100_topoundbeat,tataku,tataku,t a t a k u,,476171,,,^ t a t a k u $,default,tataku,t a t a k u,a k t u
10490,Tokushima-101_tostand-1,,Tokushima,101_tostand,tatsu,tatsu,t a ts u,,476171,,,^ t a ts u $,default,tatsu,t a ts u,a t ts u
10491,Tokushima-102_egg-1,,Tokushima,102_egg,tamago,tamago,t a m a g o,,476171,,,^ t a m a g o $,default,tamago,t a m a g o,a g m o t
10492,Tokushima-103_blood-1,,Tokushima,103_blood,tʃiː,tʃiː,tʃ iː,,476171,,,^ tʃ iː $,default,tʃiː,tS i,i tS
10493,Tokushima-104_small-1,,Tokushima,104_small,komai,komai,k o m a i,,476171,,,^ k o m a i $,default,komai,k o m a i,a i k m o
10494,Tokushima-105_near-1,,Tokushima,105_near,tʃikai,tʃikai,tʃ i k a i,,476171,,,^ tʃ i k a i $,default,tʃikai,tS i k a i,a i k tS
10495,Tokushima-106_father-1,,Tokushima,106_father,tʃitʃi,tʃitʃi,tʃ i tʃ i,,476171,,,^ tʃ i tʃ i $,default,tʃitʃi,tS i tS i,i tS
10496,Tokushima-107_moon-1,,Tokushima,107_moon,tsuki,tsuki,ts u k i,,476171,,,^ ts u k i $,default,tsuki,ts u k i,i k ts u
10497,Tokushima-108_earthsoil-1,,Tokushima,108_earthsoil,tsuʃi,tsuʃi,ts u ʃ i,,476171,,,^ ts u ʃ i $,default,tsuʃi,ts u S i,S i ts u
10498,Tokushima-109_wife-1,,Tokushima,109_wife,tsuma,tsuma,ts u m a,,476171,,,^ ts u m a $,default,tsuma,ts u m a,a m ts u
10499,Tokushima-110_hand-1,,Tokushima,110_hand,teː,teː,t eː,,476171,,,^ t eː $,default,teː,t e,e t
10500,Tokushima-133_at-1,,Tokushima,133_at,de,de,d e,,476171,,,^ d e $,default,de,d e,d e
10501,Tokushima-113_how-1,,Tokushima,113_how,doː,doː,d oː,,476171,,,^ d oː $,default,doː,d o,d o
10502,Tokushima-114_ten-1,,Tokushima,114_ten,tʃiː,tʃiː,tʃ iː,,476171,,,^ tʃ iː $,default,tʃiː,tS i,i tS
10503,Tokushima-115_far-1,,Tokushima,115_far,toːi,toːi,t oː i,,476171,,,^ t oː i $,default,toːi,t o i,i o t
10504,Tokushima-116_where-1,,Tokushima,116_where,doko,doko,d o k o,,476171,,,^ d o k o $,default,doko,d o k o,d k o
10505,Tokushima-117_year-1,,Tokushima,117_year,toʃi,toʃi,t o ʃ i,,476171,,,^ t o ʃ i $,default,toʃi,t o S i,S i o t
10506,Tokushima-118_what-1,,Tokushima,118_what,dono,dono,d o n o,,476171,,,^ d o n o $,default,dono,d o n o,d n o
10507,Tokushima-119_who-1,,Tokushima,119_who,donoçito,donoçito,d o n o ç i t o,,476171,,,^ d o n o ç i t o $,default,donoçito,d o n o S i t o,S d i n o t
10508,Tokushima-120_tofly-1,,Tokushima,120_tofly,tobu,tobu,t o b u,,476171,,,^ t o b u $,default,tobu,t o b u,b o t u
10509,Tokushima-121_bird-1,,Tokushima,121_bird,tori,tori,t o r i,,476171,,,^ t o r i $,default,tori,t o r i,i o r t
10510,Tokushima-122_nonot-1,,Tokushima,122_nonot,nai,nai,n a i,,476171,,,^ n a i $,default,nai,n a i,a i n
10511,Tokushima-123_ininside-1,,Tokushima,123_ininside,naka,naka,n a k a,,476171,,,^ n a k a $,default,naka,n a k a,a k n
10512,Tokushima-124_long-1,,Tokushima,124_long,nagai,nagai,n a g a i,,476171,,,^ n a g a i $,default,nagai,n a g a i,a g i n
10513,Tokushima-126_tocry-1,,Tokushima,126_tocry,naku,naku,n a k u,,476171,,,^ n a k u $,default,naku,n a k u,a k n u
10514,Tokushima-127_tohit-1,,Tokushima,127_tohit,tataku,tataku,t a t a k u,,476171,,,^ t a t a k u $,default,tataku,t a t a k u,a k t u
10515,Tokushima-128_tothrow-1,,Tokushima,128_tothrow,hoːru,hoːru,h oː r u,,476171,,,^ h oː r u $,default,hoːru,h o r u,h o r u
10516,Tokushima-129_seven-1,,Tokushima,129_seven,nanatsu,nanatsu,n a n a ts u,,476171,,,^ n a n a ts u $,default,nanatsu,n a n a ts u,a n ts u
10517,Tokushima-130_name-1,,Tokushima,130_name,namae,namae,n a m a e,,476171,,,^ n a m a e $,default,namae,n a m a e,a e m n
10518,Tokushima-131_rope-1,,Tokushima,131_rope,nawa,nawa,n a w a,,476171,,,^ n a w a $,default,nawa,n a w a,a n w
10519,Tokushima-133_at-2,,Tokushima,133_at,ni,ni,n i,,476171,,,^ n i $,default,ni,n i,i n
10520,Tokushima-134_meatflesh-1,,Tokushima,134_meatflesh,niku,niku,n i k u,,476171,,,^ n i k u $,default,niku,n i k u,i k n u
10521,Tokushima-136_dullblunt-1,,Tokushima,136_dullblunt,nibui,nibui,n i b u i,,476171,,,^ n i b u i $,default,nibui,n i b u i,b i n u
10522,Tokushima-137_tosew-1,,Tokushima,137_tosew,nuː,nuː,n uː,,476171,,,^ n uː $,default,nuː,n u,n u
10523,Tokushima-138_tosteal-1,,Tokushima,138_tosteal,nusumu,nusumu,n u s u m u,,476171,,,^ n u s u m u $,default,nusumu,n u s u m u,m n s u
10524,Tokushima-139_wet-1,,Tokushima,139_wet,nureru,nureru,n u r e r u,,476171,,,^ n u r e r u $,default,nureru,n u r e r u,e n r u
10525,Tokushima-140_root-1,,Tokushima,140_root,neː,neː,n eː,,476171,,,^ n eː $,default,neː,n e,e n
10526,Tokushima-141_rat-1,,Tokushima,141_rat,nedzumi,nedzumi,n e d z u m i,,476171,,,^ n e d z u m i $,default,nedzumi,n e d z u m i,d e i m n u z
10527,Tokushima-142_tosleep-1,,Tokushima,142_tosleep,nemuru,nemuru,n e m u r u,,476171,,,^ n e m u r u $,default,nemuru,n e m u r u,e m n r u
10528,Tokushima-143_toliedown-1,,Tokushima,143_toliedown,neru,neru,n e r u,,476171,,,^ n e r u $,default,neru,n e r u,e n r u
10529,Tokushima-144_toclimb-1,,Tokushima,144_toclimb,noboru,noboru,n o b o r u,,476171,,,^ n o b o r u $,default,noboru,n o b o r u,b n o r u
10530,Tokushima-145_todrink-1,,Tokushima,145_todrink,nomu,nomu,n o m u,,476171,,,^ n o m u $,default,nomu,n o m u,m n o u
10531,Tokushima-146_leaf-1,,Tokushima,146_leaf,haː,haː,h aː,,476171,,,^ h aː $,default,haː,h a,a h
10532,Tokushima-147_tooth-1,,Tokushima,147_tooth,haː,haː,h aː,,476171,,,^ h aː $,default,haː,h a,a h
10533,Tokushima-148_ash-1,,Tokushima,148_ash,hai,hai,h a i,,476171,,,^ h a i $,default,hai,h a i,a h i
10534,Tokushima-149_tospit-1,,Tokushima,149_tospit,haku,haku,h a k u,,476171,,,^ h a k u $,default,haku,h a k u,a h k u
10535,Tokushima-150_tovomit-1,,Tokushima,150_tovomit,haku,haku,h a k u,,476171,,,^ h a k u $,default,haku,h a k u,a h k u
10536,Tokushima-151_shyashamed-1,,Tokushima,151_shyashamed,hadzukaʃiː,hadzukaʃiː,h a d z u k a ʃ iː,,476171,,,^ h a d z u k a ʃ iː $,default,hadzukaʃiː,h a d z u k a S i,S a d h i k u z
10537,Tokushima-152_towork-1,,Tokushima,152_towork,hataraku,hataraku,h a t a r a k u,,476171,,,^ h a t a r a k u $,default,hataraku,h a t a r a k u,a h k r t u
10538,Tokushima-153_flower-1,,Tokushima,153_flower,hana,hana,h a n a,,476171,,,^ h a n a $,default,hana,h a n a,a h n
10539,Tokushima-154_nose-1,,Tokushima,154_nose,hana,hana,h a n a,,476171,,,^ h a n a $,default,hana,h a n a,a h n
10540,Tokushima-155_feather-1,,Tokushima,155_feather,hane,hane,h a n e,,476171,,,^ h a n e $,default,hane,h a n e,a e h n
10541,Tokushima-156_wing-1,,Tokushima,156_wing,hane,hane,h a n e,,476171,,,^ h a n e $,default,hane,h a n e,a e h n
10542,Tokushima-157_mother-1,,Tokushima,157_mother,haha,haha,h a h a,,476171,,,^ h a h a $,default,haha,h a h a,a h
10543,Tokushima-158_woodsforest-1,,Tokushima,158_woodsforest,hajaʃi,hajaʃi,h a j a ʃ i,,476171,,,^ h a j a ʃ i $,default,hajaʃi,h a y a S i,S a h i y
10544,Tokushima-159_belly-1,,Tokushima,159_belly,hara,hara,h a r a,,476171,,,^ h a r a $,default,hara,h a r a,a h r
10545,Tokushima-160_intestines-1,,Tokushima,160_intestines,harawata,harawata,h a r a w a t a,,476171,,,^ h a r a w a t a $,default,harawata,h a r a w a t a,a h r t w
10546,Tokushima-161_needle-1,,Tokushima,161_needle,hari,hari,h a r i,,476171,,,^ h a r i $,default,hari,h a r i,a h i r
10547,Tokushima-162_fire-1,,Tokushima,162_fire,çiː,çiː,ç iː,,476171,,,^ ç iː $,default,çiː,S i,S i
10548,Tokushima-163_left-1,,Tokushima,163_left,çidari,çidari,ç i d a r i,,476171,,,^ ç i d a r i $,default,çidari,S i d a r i,S a d i r
10549,Tokushima-164_personhumanbeing-1,,Tokushima,164_personhumanbeing,çito,çito,ç i t o,,476171,,,^ ç i t o $,default,çito,S i t o,S i o t
10550,Tokushima-165_one-1,,Tokushima,165_one,çitotsu,çitotsu,ç i t o ts u,,476171,,,^ ç i t o ts u $,default,çitotsu,S i t o ts u,S i o t ts u
10551,Tokushima-167_toopenuncover-1,,Tokushima,167_toopenuncover,çiraku,çiraku,ç i r a k u,,476171,,,^ ç i r a k u $,default,çiraku,S i r a k u,S a i k r u
10552,Tokushima-168_day-1,,Tokushima,168_day,çiru,çiru,ç i r u,,476171,,,^ ç i r u $,default,çiru,S i r u,S i r u
10553,Tokushima-169_wide-1,,Tokushima,169_wide,çiroi,çiroi,ç i r o i,,476171,,,^ ç i r o i $,default,çiroi,S i r o i,S i o r
10554,Tokushima-170_toblow-1,,Tokushima,170_toblow,Fuku,Fuku,β u k u,,476171,,,^ F u k u $,default,Fuku,b u k u,b k u
10555,Tokushima-171_thatchroof-1,,Tokushima,171_thatchroof,Fuku,Fuku,β u k u,,476171,,,^ F u k u $,default,Fuku,b u k u,b k u
10556,Tokushima-172_toswell-1,,Tokushima,172_toswell,hareru,hareru,h a r e r u,,476171,,,^ h a r e r u $,default,hareru,h a r e r u,a e h r u
10557,Tokushima-173_two-1,,Tokushima,173_two,Futaːtsu,Futaːtsu,β u t aː ts u,,476171,,,^ F u t aː ts u $,default,Futaːtsu,b u t a ts u,a b t ts u
10558,Tokushima-174_old-1,,Tokushima,174_old,Furui,Furui,β u r u i,,476171,,,^ F u r u i $,default,Furui,b u r u i,b i r u
10559,Tokushima-175_snake-1,,Tokushima,175_snake,gutʃinawa,gutʃinawa,g u tʃ i n a w a,,476171,,,^ g u tʃ i n a w a $,default,gutʃinawa,g u tS i n a w a,a g i n tS u w
10560,Tokushima-176_stickwood-1,,Tokushima,176_stickwood,boː,boː,b oː,,476171,,,^ b oː $,default,boː,b o,b o
10561,Tokushima-177_other-1,,Tokushima,177_other,hokano,hokano,h o k a n o,,476171,,,^ h o k a n o $,default,hokano,h o k a n o,a h k n o
10562,Tokushima-178_dust-1,,Tokushima,178_dust,hokori,hokori,h o k o r i,,476171,,,^ h o k o r i $,default,hokori,h o k o r i,h i k o r
10563,Tokushima-179_star-1,,Tokushima,179_star,hoʃi,hoʃi,h o ʃ i,,476171,,,^ h o ʃ i $,default,hoʃi,h o S i,S h i o
10564,Tokushima-180_bone-1,,Tokushima,180_bone,hone,hone,h o n e,,476171,,,^ h o n e $,default,hone,h o n e,e h n o
10565,Tokushima-181_todig-1,,Tokushima,181_todig,horu,horu,h o r u,,476171,,,^ h o r u $,default,horu,h o r u,h o r u
10566,Tokushima-182_correcttrue-1,,Tokushima,182_correcttrue,hoɴma,hoɴma,h o ɴ m a,,476171,,,^ h o ɴ m a $,default,hoɴma,h o N m a,N a h m o
10567,Tokushima-183_toturn-1,,Tokushima,183_toturn,magaru,magaru,m a g a r u,,476171,,,^ m a g a r u $,default,magaru,m a g a r u,a g m r u
10568,Tokushima-184_fruit-1,,Tokushima,184_fruit,miː,miː,m iː,,476171,,,^ m iː $,default,miː,m i,i m
10569,Tokushima-185_right-1,,Tokushima,185_right,migi,migi,m i g i,,476171,,,^ m i g i $,default,migi,m i g i,g i m
10570,Tokushima-186_short-1,,Tokushima,186_short,midʒikai,midʒikai,m i dʒ i k a i,,476171,,,^ m i dʒ i k a i $,default,midʒikai,m i dZ i k a i,a dZ i k m
10571,Tokushima-187_water-1,,Tokushima,187_water,midzu,midzu,m i d z u,,476171,,,^ m i d z u $,default,midzu,m i d z u,d i m u z
10572,Tokushima-189_roadpath-1,,Tokushima,189_roadpath,mitʃi,mitʃi,m i tʃ i,,476171,,,^ m i tʃ i $,default,mitʃi,m i tS i,i m tS
10573,Tokushima-190_three-1,,Tokushima,190_three,miQtsu,miQtsu,m i ʔ ts u,,476171,,,^ m i Q ts u $,default,miQtsu,m i 7 ts u,7 i m ts u
10574,Tokushima-191_ear-1,,Tokushima,191_ear,mimi,mimi,m i m i,,476171,,,^ m i m i $,default,mimi,m i m i,i m
10575,Tokushima-192_wormearthworm-1,,Tokushima,192_wormearthworm,memedzu,memedzu,m e m e d z u,,476171,,,^ m e m e d z u $,default,memedzu,m e m e d z u,d e m u z
10576,Tokushima-193_tosee-1,,Tokushima,193_tosee,miru,miru,m i r u,,476171,,,^ m i r u $,default,miru,m i r u,i m r u
